# Moving object dataset based on truck movement.
# Source: http://www.rtreeportal.org/trajectories.html
32636310,98,480186,4205954,1
34317990,98,488569,4205045,1
32636310,99,480252,4205729,1
34317990,99,488790,4204747,1
32636310,100,480331,4205697,1
34317990,100,488912,4204641,1
32636310,101,480622,4205757,1
34317990,101,489238,4204373,1
32636310,102,480738,4205921,1
34317990,102,489383,4204369,1
32636310,103,480985,4205772,1
34317990,103,489412,4204459,1
32636310,104,481133,4205678,1
34317990,104,489417,4204456,1
32636310,105,481249,4205700,1
34317990,105,489413,4204455,1
32636310,106,481551,4205837,1
32636310,107,481846,4206116,1
32636310,108,482253,4206316,1
32636310,109,482659,4206483,1
32636310,110,482890,4206614,1
32636310,111,483108,4206742,1
32636310,112,483467,4206852,1
32636310,113,483854,4206978,1
32636310,114,484275,4207067,1
32636310,115,484716,4207091,1
32636310,116,485209,4207019,1
32636310,117,485658,4206835,1
32636310,118,486070,4206721,1
32636310,119,486504,4206640,1
32636310,120,486978,4206536,1
32636310,121,487104,4206391,1
32636310,122,487130,4206228,1
32636310,123,487202,4206127,1
32636310,124,487223,4205964,1
32636310,125,487403,4205795,1
32337930,126,486250,4207595,1
32636310,126,487718,4205547,1
32337930,127,486250,4207599,1
32636310,127,488056,4205364,1
32337930,128,486250,4207603,1
32636310,128,488372,4205132,1
32337930,129,486250,4207603,1
32636310,129,488683,4204952,1
32337930,130,486261,4207578,1
32636310,130,488964,4204602,1
32636310,131,489294,4204333,1
32636310,132,489399,4204393,1
32636310,133,489402,4204452,1
32636310,134,489407,4204452,1
34317990,137,489398,4204386,1
34317990,138,489281,4204352,1
34317990,139,488946,4204626,1
34317990,140,488628,4205016,1
32785488,141,489424,4204421,1
34317990,141,488304,4205193,1
32785488,142,489431,4204425,1
34317990,142,487940,4205441,1
34317990,143,487579,4205654,1
34317990,144,487379,4205890,1
34317990,145,487423,4206306,1
34317990,146,487421,4206382,1
34317990,147,487212,4206463,1
34317990,148,486806,4206578,1
32636310,149,489419,4204439,1
34317990,149,486397,4206671,1
32636310,150,489415,4204434,1
34317990,150,486149,4206725,1
32636310,151,489430,4204438,1
34317990,151,486121,4206871,1
34317990,152,486177,4207280,1
34317990,153,486323,4207626,1
34317990,154,486287,4207654,1
32785488,155,489452,4204445,1
34317990,155,486254,4207596,1
32785488,156,489512,4204498,1
34317990,156,486245,4207598,1
32785488,157,489485,4204635,1
32785488,158,489427,4204893,1
32785488,159,489403,4205004,1
32785488,160,489348,4205254,1
32785488,161,489354,4205580,1
32785488,162,489386,4205908,1
34209120,162,485876,4220129,1
32785488,163,489387,4205926,1
34209120,163,485876,4220124,1
32785488,164,489391,4205929,1
34209120,164,485876,4220124,1
32785488,165,489317,4205954,1
34209120,165,485875,4220118,1
32785488,166,489022,4205962,1
34209120,166,485875,4220115,1
32785488,167,488699,4206084,1
34209120,167,485875,4220115,1
32785488,168,488405,4206154,1
33313320,168,489403,4204422,1
34209120,168,485874,4220115,1
32785488,169,488023,4206240,1
34209120,169,485880,4220109,1
32785488,170,487670,4206335,1
32785488,171,487540,4206358,1
32785488,172,487213,4206459,1
34208208,172,485870,4220112,1
32635440,173,489446,4204437,1
32785488,173,486873,4206561,1
34208208,173,485870,4220107,1
32635440,174,489507,4204497,1
32785488,174,486491,4206642,1
34208208,174,485870,4220097,1
32635440,175,489486,4204610,1
32785488,175,486096,4206714,1
34208208,175,485870,4220098,1
32635440,176,489431,4204863,1
32785488,176,485664,4206840,1
34208208,176,485870,4220103,1
32635440,177,489364,4205162,1
32785488,177,485211,4207022,1
34208208,177,485870,4220104,1
32635440,178,489328,4205444,1
32785488,178,484670,4207094,1
32635440,179,489363,4205663,1
32785488,179,484193,4207065,1
32635440,180,489374,4205907,1
32785488,180,484089,4207059,1
32635440,181,489378,4205920,1
32785488,181,483939,4207008,1
34208208,181,485870,4220103,1
32635440,182,489219,4205938,1
32785488,182,483528,4206874,1
34208208,182,485876,4220093,1
32635440,183,488936,4205972,1
32785488,183,483350,4206823,1
32635440,184,488654,4206084,1
32785488,184,483118,4206749,1
34207296,184,485874,4220130,1
32635440,185,488608,4206100,1
32785488,185,482785,4206553,1
34207296,185,485874,4220126,1
32635440,186,488498,4206127,1
32785488,186,482406,4206365,1
32821250,186,478907,4207702,1
34207296,186,485873,4220129,1
34318905,186,486251,4207604,1
32635440,187,488194,4206197,1
32785488,187,481979,4206212,1
32821250,187,478904,4207702,1
34318905,187,486252,4207604,1
32635440,188,487816,4206290,1
32785488,188,481691,4205976,1
34207296,188,485873,4220133,1
34318905,188,486252,4207605,1
32635440,189,487624,4206340,1
32785488,189,481449,4205788,1
34207296,189,485882,4220096,1
34318905,189,486241,4207590,1
32635440,190,487444,4206371,1
32785488,190,481154,4205666,1
32635440,191,487116,4206491,1
32785488,191,480924,4205813,1
32635440,192,486744,4206585,1
32785488,192,480874,4205843,1
32635440,193,486405,4206655,1
32785488,193,480865,4205848,1
32635440,194,486178,4206696,1
32785488,194,480755,4205918,1
32635440,195,485933,4206731,1
32785488,195,480690,4205843,1
32635440,196,485630,4206858,1
32785488,196,480486,4205704,1
32635440,197,485329,4206986,1
32785488,197,480258,4205720,1
32635440,198,485229,4207013,1
32785488,198,480179,4205971,1
32635440,199,484983,4207078,1
32785488,199,480161,4206034,1
32635440,200,484533,4207082,1
32785488,200,480159,4206032,1
32635440,201,484120,4207058,1
32635440,202,484095,4207057,1
32635440,203,483914,4206996,1
32635440,204,483554,4206879,1
32635440,205,483225,4206785,1
32635440,206,482914,4206627,1
32635440,207,482634,4206469,1
32635440,208,482243,4206320,1
32785488,208,480145,4206039,1
32635440,209,481860,4206128,1
32785488,209,480160,4206039,1
32635440,210,481617,4205903,1
32635440,211,481355,4205749,1
32635440,212,481126,4205688,1
32635440,213,480916,4205816,1
32635440,214,480875,4205842,1
32635440,215,480840,4205864,1
32635440,216,480761,4205914,1
32635440,217,480690,4205836,1
32635440,218,480508,4205704,1
32635440,219,480298,4205698,1
32635440,220,480222,4205857,1
32635440,221,480166,4206041,1
32635440,222,480162,4206043,1
32785488,222,480156,4206069,1
32785488,223,480152,4206068,1
32635440,226,480154,4206042,1
32635440,227,480161,4206039,1
32635440,228,480162,4206037,1
32635440,229,480159,4206051,1
32821250,233,478908,4207699,1
32821250,234,478904,4207715,1
32785488,260,480189,4205932,1
32785488,261,480252,4205704,1
32785488,262,480365,4205686,1
32785488,263,480646,4205766,1
32785488,264,480847,4205855,1
32785488,265,481119,4205685,1
32785488,266,481251,4205686,1
32785488,267,481578,4205841,1
32630220,268,489444,4204445,1
32785488,268,481888,4206140,1
32630220,269,489455,4204451,1
32785488,269,482327,4206323,1
32785488,270,482781,4206534,1
32785488,271,483239,4206772,1
32785488,272,483724,4206914,1
32486258,273,489455,4204450,1
32785488,273,484051,4207031,1
32785488,274,484170,4207048,1
32785488,275,484563,4207071,1
32785488,276,485063,4207046,1
32785488,277,485554,4206890,1
32785488,278,486004,4206723,1
32785488,279,486492,4206637,1
32785488,280,486979,4206532,1
32785488,281,487312,4206408,1
32785488,282,487473,4206364,1
32785488,283,487869,4206276,1
32785488,284,488338,4206157,1
32785488,285,488801,4206037,1
32785488,286,489201,4205953,1
32785488,287,489379,4205893,1
32785488,288,489332,4205505,1
32785488,289,489385,4205058,1
32635440,290,480162,4206044,1
32785488,290,489478,4204639,1
32635440,291,480241,4205776,1
32785488,291,489469,4204476,1
32635440,292,480296,4205628,1
32785488,292,489477,4204483,1
32635440,293,480361,4205412,1
32635440,294,480439,4205174,1
32635440,295,480472,4205085,1
32635440,296,480472,4205084,1
32635440,297,480614,4205151,1
32635440,298,480881,4205404,1
32635440,299,481220,4205678,1
32635440,300,481321,4205719,1
32635440,301,481596,4205864,1
33495537,301,474146,4207440,1
32635440,302,481918,4206166,1
33495537,302,474136,4207446,1
33500895,302,474158,4207334,1
32635440,303,482369,4206336,1
33500895,303,474164,4207328,1
32635440,304,482824,4206560,1
32635440,305,483346,4206805,1
32635440,306,483896,4206975,1
32635440,307,484408,4207061,1
32635440,308,484953,4207071,1
32635440,309,485023,4207060,1
32635440,310,485306,4206982,1
32635440,311,485665,4206821,1
32635440,312,486065,4206715,1
32785488,312,489429,4204429,1
32635440,313,486522,4206629,1
32635440,314,487024,4206519,1
32635440,315,487314,4206406,1
32635440,316,487572,4206342,1
32635440,317,487966,4206251,1
32635440,318,488397,4206147,1
32635440,319,488857,4206014,1
32635440,320,489292,4205957,1
32636310,320,489428,4204434,1
32786362,320,489460,4204470,1
32635440,321,489375,4205776,1
32636310,321,489422,4204436,1
32786362,321,489502,4204507,1
32635440,322,489330,4205355,1
32786362,322,489481,4204632,1
32635440,323,489433,4204858,1
32786362,323,489418,4204921,1
32635440,324,489495,4204500,1
32786362,324,489349,4205233,1
32635440,325,489427,4204455,1
32786362,325,489343,4205549,1
32635440,326,489431,4204502,1
32786362,326,489381,4205866,1
32635440,327,489431,4204500,1
32786362,327,489268,4205957,1
33313320,327,489402,4204449,1
32786362,328,488961,4205980,1
32786362,329,488691,4206086,1
32786362,330,488581,4206120,1
32786362,331,488300,4206182,1
32786362,332,487967,4206259,1
32786362,333,487648,4206344,1
32635440,334,489475,4204522,1
32786362,334,487552,4206362,1
32635440,335,489435,4204442,1
32786362,335,487266,4206443,1
32635440,336,489429,4204435,1
32786362,336,486938,4206551,1
32635440,337,489429,4204436,1
32636310,337,489429,4204443,1
32786362,337,486559,4206635,1
33313320,337,489413,4204423,1
32636310,338,489484,4204509,1
32786362,338,486174,4206708,1
32636310,339,489469,4204630,1
32786362,339,485787,4206774,1
32636310,340,489408,4204914,1
32786362,340,485441,4206966,1
32636310,341,489334,4205260,1
32786362,341,485010,4207081,1
33013200,341,462352,4210930,1
32636310,342,489344,4205606,1
32786362,342,484540,4207090,1
33013200,342,462326,4210915,1
32636310,343,489370,4205896,1
32786362,343,484230,4207072,1
32636310,344,489372,4205929,1
32786362,344,484033,4207044,1
32636310,345,489365,4205949,1
32786362,345,483613,4206903,1
32636310,346,489172,4205952,1
32786362,346,483234,4206795,1
32636310,347,488861,4206008,1
32786362,347,482925,4206642,1
33312432,347,489406,4204428,1
32636310,348,488598,4206112,1
32786362,348,482599,4206460,1
32636310,349,488329,4206173,1
32786362,349,482184,4206307,1
32636310,350,487964,4206257,1
32786362,350,481811,4206090,1
32636310,351,487634,4206347,1
32786362,351,481605,4205898,1
33313320,351,489420,4204407,1
32636310,352,487604,4206353,1
32786362,352,481311,4205736,1
32636310,353,487359,4206400,1
32786362,353,481102,4205707,1
32636310,354,486996,4206538,1
32786362,354,480879,4205848,1
32636310,355,486605,4206625,1
32786362,355,480878,4205848,1
33313320,355,489411,4204421,1
32636310,356,486252,4206696,1
32635440,357,489447,4204452,1
32636310,357,485909,4206745,1
32786362,357,480760,4205925,1
32635440,358,489472,4204525,1
32636310,358,485545,4206918,1
32786362,358,480712,4205886,1
32635440,359,489443,4204562,1
32636310,359,485093,4207059,1
32786362,359,480551,4205722,1
32635440,360,489445,4204603,1
32636310,360,484602,4207095,1
32786362,360,480315,4205690,1
32636310,361,484240,4207074,1
32786362,361,480230,4205827,1
32636310,362,484148,4207065,1
32786362,362,480164,4206043,1
32636310,363,483774,4206952,1
32786362,363,480150,4206045,1
32636310,364,483380,4206833,1
32786362,364,480154,4206043,1
33312432,364,489399,4204439,1
32636310,365,482979,4206672,1
32786362,365,480148,4206061,1
32636310,366,482678,4206494,1
32636310,367,482300,4206338,1
32636310,368,481937,4206196,1
32636310,369,481668,4205956,1
32636310,370,481371,4205757,1
32636310,371,481128,4205688,1
32636310,372,480850,4205862,1
32636310,373,480745,4205925,1
32636310,374,480634,4205751,1
32636310,375,480370,4205692,1
32636310,376,480240,4205812,1
32636310,377,480156,4206039,1
32636310,378,480159,4206035,1
32636310,379,480150,4206055,1
32635440,382,489487,4204490,1
32635440,383,489462,4204474,1
32635440,384,489460,4204475,1
32786362,391,480158,4206034,1
32786362,392,480161,4206025,1
32786362,393,480161,4206025,1
32786362,395,480207,4205880,1
32786362,396,480238,4205670,1
32786362,397,480436,4205698,1
32786362,398,480703,4205865,1
32786362,399,480965,4205784,1
32786362,400,481139,4205674,1
32786362,401,481141,4205672,1
32786362,402,481390,4205750,1
32786362,403,481764,4206030,1
32786362,404,482226,4206307,1
32786362,405,482708,4206496,1
32786362,406,483176,4206761,1
32786362,407,483727,4206922,1
32786362,408,484185,4207053,1
32786362,409,484297,4207054,1
32786362,410,484298,4207058,1
33313320,415,489396,4204421,1
32786362,426,484451,4207060,1
32786362,427,484837,4207075,1
32786362,428,485168,4207018,1
32785488,429,489468,4204465,1
32786362,429,485180,4207016,1
32785488,430,489474,4204472,1
32786362,430,485454,4206938,1
32785488,431,489500,4204552,1
32786362,431,485829,4206748,1
32785488,432,489426,4204889,1
32786362,432,486228,4206693,1
32785488,433,489341,4205278,1
32786362,433,486676,4206595,1
32785488,434,489370,4205676,1
32786362,434,487093,4206499,1
32785488,435,489384,4205932,1
32786362,435,487417,4206377,1
32785488,436,489384,4205932,1
32786362,436,487454,4206370,1
33313320,436,489410,4204421,1
32785488,437,489366,4205954,1
32786362,437,487795,4206299,1
32785488,438,489085,4205954,1
32786362,438,488221,4206191,1
32785488,439,488746,4206060,1
32786362,439,488710,4206075,1
32635440,440,489452,4204463,1
32785488,440,488526,4206128,1
32786362,440,489054,4205956,1
32635440,441,489427,4204433,1
32785488,441,488153,4206214,1
32786362,441,489382,4205948,1
32635440,442,489424,4204426,1
32785488,442,487792,4206302,1
32786362,442,489368,4205661,1
32785488,443,487624,4206345,1
32786362,443,489346,4205251,1
32636310,444,480156,4206037,1
32785488,444,487500,4206366,1
32786362,444,489439,4204820,1
32636310,445,480233,4205799,1
32785488,445,487153,4206484,1
32786362,445,489504,4204508,1
32636310,446,480268,4205654,1
32785488,446,486777,4206583,1
32786362,446,489479,4204486,1
32636310,447,480473,4205714,1
32785488,447,486308,4206681,1
32786362,447,489479,4204484,1
32636310,448,480715,4205899,1
32785488,448,485883,4206744,1
32636310,449,480953,4205795,1
32785488,449,485469,4206952,1
32636310,450,481216,4205689,1
32785488,450,485074,4207060,1
32636310,451,481515,4205811,1
32785488,451,484587,4207090,1
32636310,452,481794,4206070,1
32785488,452,484111,4207062,1
32636310,453,482186,4206296,1
32785488,453,484088,4207059,1
32636310,454,482650,4206470,1
32785488,454,483946,4207012,1
32636310,455,482894,4206608,1
32785488,455,483569,4206889,1
32636310,456,483120,4206742,1
32785488,456,483305,4206813,1
32636310,457,483474,4206850,1
32785488,457,483002,4206687,1
32636310,458,483877,4206976,1
32785488,458,482702,4206506,1
32636310,459,484291,4207061,1
32785488,459,482347,4206347,1
32636310,460,484788,4207082,1
32785488,460,481909,4206177,1
32636310,461,485259,4206997,1
32785488,461,481662,4205949,1
32636310,462,485629,4206848,1
32785488,462,481392,4205766,1
32636310,463,486056,4206720,1
32785488,463,481128,4205689,1
32636310,464,486589,4206616,1
32785488,464,480877,4205844,1
32636310,465,487124,4206485,1
32785488,465,480875,4205846,1
32636310,466,487314,4206404,1
32785488,466,480868,4205850,1
32786362,466,489449,4204449,1
32636310,467,487566,4206341,1
32785488,467,480757,4205921,1
32786362,467,489430,4204428,1
32636310,468,487935,4206260,1
32785488,468,480692,4205845,1
32786362,468,489434,4204435,1
32636310,469,488371,4206152,1
32785488,469,480470,4205704,1
32786362,469,489368,4204346,1
32636310,470,488832,4206024,1
32785488,470,480255,4205735,1
32786362,470,489242,4204377,1
32636310,471,489237,4205958,1
32785488,471,480171,4206004,1
32786362,471,488942,4204625,1
32636310,472,489380,4205871,1
32785488,472,480155,4206047,1
32786362,472,488777,4204563,1
32636310,473,489331,4205497,1
32785488,473,480159,4206021,1
32786362,473,488614,4204406,1
32636310,474,489400,4205018,1
32785488,474,480152,4206039,1
32786362,474,488386,4204484,1
32636310,475,489497,4204572,1
32786362,475,488161,4204310,1
32636310,476,489496,4204517,1
32786362,476,488000,4204025,1
32636310,477,489463,4204474,1
32786362,477,487826,4204058,1
32636310,478,489427,4204464,1
32786362,478,487524,4204230,1
32636310,479,489427,4204464,1
32786362,479,487223,4204401,1
32786362,480,487116,4204227,1
32786362,481,486995,4204159,1
32786362,482,486751,4204292,1
32786362,483,486721,4204282,1
32786362,484,486748,4204013,1
32786362,485,486808,4203660,1
32786362,486,486703,4203604,1
32636310,487,489430,4204498,1
32786362,487,486529,4203613,1
32636310,488,489453,4204528,1
32786362,488,486541,4203617,1
32636310,489,489472,4204508,1
32786362,489,486546,4203603,1
32636310,490,489467,4204512,1
33988590,496,487281,4202234,1
33988590,497,487463,4202483,1
33984060,498,487255,4202209,1
33988590,498,487755,4202662,1
33984060,499,487454,4202474,1
33988590,499,487890,4202869,1
32635440,500,489496,4204493,1
33984060,500,487769,4202687,1
33988590,500,488046,4203113,1
32635440,501,489496,4204548,1
33984060,501,487916,4202926,1
33988590,501,488271,4203441,1
32635440,502,489489,4204589,1
33984060,502,488187,4203206,1
33988590,502,488130,4203893,1
32635440,503,489471,4204669,1
33984060,503,488202,4203721,1
33988590,503,488004,4204028,1
32635440,504,489420,4204908,1
33984060,504,487977,4203967,1
33988590,504,488223,4204365,1
32635440,505,489345,4205248,1
33984060,505,488097,4204222,1
33988590,505,488496,4204435,1
32635440,506,489357,4205601,1
33984060,506,488404,4204496,1
33988590,506,488746,4204498,1
32635440,507,489384,4205910,1
33984060,507,488671,4204403,1
33988590,507,488931,4204622,1
32635440,508,489384,4205918,1
32636310,508,489424,4204493,1
33984060,508,488862,4204678,1
33988590,508,489297,4204330,1
32635440,509,489366,4205940,1
32636310,509,489424,4204456,1
33984060,509,489190,4204405,1
33988590,509,489427,4204420,1
32635440,510,489150,4205948,1
32636310,510,489420,4204457,1
33984060,510,489392,4204380,1
33988590,510,489431,4204431,1
32635440,511,488822,4206022,1
33984060,511,489429,4204439,1
33988590,511,489452,4204466,1
32635440,512,488608,4206106,1
33984060,512,489432,4204443,1
33988590,512,489458,4204466,1
32635440,513,488532,4206124,1
33984966,513,487230,4202176,1
32635440,514,488232,4206193,1
33984966,514,487392,4202336,1
33988590,514,489436,4204436,1
32635440,515,487852,4206285,1
32785488,515,480187,4205941,1
33984966,515,487653,4202577,1
33988590,515,489433,4204434,1
32635440,516,487624,4206343,1
32785488,516,480246,4205700,1
33984966,516,487882,4202856,1
32635440,517,487476,4206372,1
32785488,517,480390,4205690,1
33984966,517,488003,4203078,1
32635440,518,487099,4206504,1
32636310,518,489427,4204436,1
32785488,518,480676,4205811,1
33313320,518,489400,4204406,1
33984966,518,488276,4203406,1
32635440,519,486665,4206608,1
32636310,519,489419,4204414,1
32785488,519,480896,4205828,1
33984966,519,488147,4203885,1
32635440,520,486302,4206682,1
32636310,520,489427,4204413,1
32785488,520,481137,4205674,1
33984966,520,487993,4203998,1
32635440,521,486050,4206720,1
32785488,521,481233,4205682,1
33984966,521,488152,4204299,1
32635440,522,485699,4206822,1
32785488,522,481545,4205818,1
33984966,522,488440,4204473,1
32635440,523,485315,4206996,1
32785488,523,481867,4206122,1
33984966,523,488694,4204435,1
32635440,524,485233,4207018,1
32785488,524,482227,4206301,1
33984966,524,488874,4204667,1
32635440,525,485070,4207064,1
32785488,525,482617,4206446,1
33984966,525,489218,4204384,1
32635440,526,484676,4207093,1
32785488,526,483083,4206717,1
33984966,526,489398,4204384,1
32635440,527,484242,4207071,1
32785488,527,483618,4206886,1
33984966,527,489428,4204438,1
32635440,528,483835,4206973,1
32785488,528,484104,4207046,1
32936414,528,485831,4220102,1
33984966,528,489432,4204441,1
32635440,529,483410,4206843,1
32785488,529,484446,4207063,1
32936414,529,485864,4220127,1
32635440,530,483350,4206825,1
32785488,530,484483,4207065,1
32936414,530,485886,4220155,1
32635440,531,483101,4206740,1
32785488,531,484884,4207073,1
32936414,531,485885,4220154,1
32635440,532,482732,4206521,1
32785488,532,485141,4207026,1
32936414,532,485888,4220138,1
32635440,533,482481,4206399,1
32785488,533,485327,4206978,1
32936414,533,485892,4220098,1
32635440,534,482452,4206386,1
32785488,534,485714,4206796,1
32936414,534,485906,4220068,1
32635440,535,482155,4206288,1
32785488,535,486143,4206704,1
32936414,535,485909,4220049,1
32635440,536,481924,4206182,1
32785488,536,486638,4206604,1
33313320,536,489410,4204407,1
32635440,537,481733,4206011,1
32785488,537,487128,4206485,1
32635440,538,481471,4205797,1
32785488,538,487555,4206344,1
32635440,539,481182,4205674,1
32785488,539,487993,4206242,1
32635440,540,481073,4205728,1
32785488,540,488480,4206128,1
32635440,541,480885,4205846,1
32785488,541,488927,4205988,1
33313320,541,489426,4204405,1
32635440,542,480864,4205856,1
32785488,542,489327,4205951,1
32635440,543,480769,4205918,1
32785488,543,489380,4205949,1
32635440,544,480701,4205841,1
32785488,544,489373,4205715,1
32635440,545,480518,4205708,1
32785488,545,489336,4205301,1
32635440,546,480280,4205716,1
32785488,546,489439,4204824,1
33572345,546,486057,4201932,1
32635440,547,480207,4205918,1
32785488,547,489493,4204492,1
33313320,547,489408,4204425,1
33572345,547,486162,4201892,1
32635440,548,480166,4206042,1
32785488,548,489428,4204453,1
33572345,548,486359,4201864,1
32635440,549,480160,4206047,1
32785488,549,489428,4204454,1
33572345,549,486549,4201821,1
33572345,550,486718,4201767,1
32785488,551,489421,4204491,1
33572345,551,486913,4201785,1
32785488,552,489436,4204536,1
33572345,552,486967,4201801,1
32785488,553,489429,4204597,1
33572345,553,486961,4201862,1
33573240,553,486061,4201936,1
32635440,554,480153,4206054,1
32785488,554,489433,4204575,1
33572345,554,487083,4202082,1
33573240,554,486186,4201884,1
32635440,555,480162,4206045,1
33572345,555,487323,4202272,1
33573240,555,486411,4201858,1
32635440,556,480148,4206060,1
33572345,556,487498,4202513,1
33573240,556,486590,4201772,1
32785488,557,489433,4204598,1
33572345,557,487742,4202648,1
33573240,557,486826,4201784,1
32785488,558,489437,4204608,1
33571450,558,486094,4201924,1
33572345,558,487882,4202864,1
33573240,558,486969,4201826,1
32785488,559,489496,4204502,1
33571450,559,486244,4201870,1
33572345,559,488008,4203087,1
33573240,559,487028,4202044,1
32785488,560,489480,4204483,1
33571450,560,486442,4201851,1
33572345,560,488247,4203278,1
33573240,560,487231,4202192,1
32636310,561,489424,4204447,1
32785488,561,489483,4204481,1
33571450,561,486584,4201771,1
33572345,561,488211,4203672,1
33573240,561,487408,4202396,1
32636310,562,489421,4204446,1
33571450,562,486786,4201775,1
33572345,562,488052,4203929,1
33573240,562,487594,4202556,1
33571450,563,486955,4201796,1
33572345,563,488020,4204072,1
33573240,563,487790,4202726,1
33571450,564,486986,4202002,1
33572345,564,488175,4204321,1
33573240,564,487888,4202879,1
33571450,565,487179,4202150,1
33572345,565,488409,4204498,1
33573240,565,488004,4203084,1
33571450,566,487377,4202316,1
33572345,566,488644,4204396,1
33573240,566,488218,4203237,1
33574135,566,486052,4201920,1
33571450,567,487504,4202514,1
33572345,567,488799,4204595,1
33573240,567,488228,4203598,1
33574135,567,486149,4201898,1
33571450,568,487727,4202628,1
33572345,568,488978,4204587,1
33573240,568,488110,4203902,1
33574135,568,486354,4201866,1
33571450,569,487872,4202847,1
33572345,569,489243,4204369,1
33573240,569,487993,4204006,1
33574135,569,486544,4201828,1
34134100,569,489426,4204450,1
33571450,570,487955,4203001,1
33572345,570,489355,4204335,1
33573240,570,488092,4204215,1
33574135,570,486713,4201773,1
34134100,570,489434,4204446,1
33571450,571,488146,4203183,1
33572345,571,489437,4204446,1
33573240,571,488281,4204422,1
33574135,571,486907,4201789,1
34134100,571,489446,4204455,1
33571450,572,488253,4203490,1
33572345,572,489461,4204483,1
33573240,572,488490,4204437,1
33574135,572,486965,4201805,1
34134100,572,489454,4204466,1
33571450,573,488165,4203858,1
33572345,573,489453,4204466,1
33573240,573,488703,4204452,1
33574135,573,486975,4201989,1
33571450,574,487972,4203976,1
33572345,574,489456,4204466,1
33573240,574,488840,4204665,1
33574135,574,487174,4202149,1
33575925,574,486078,4201937,1
32934658,575,485850,4220115,1
33571450,575,488053,4204138,1
33573240,575,489039,4204531,1
33574135,575,487376,4202318,1
33575925,575,486237,4201876,1
32934658,576,485871,4220163,1
33571450,576,488229,4204374,1
33573240,576,489306,4204323,1
33574135,576,487521,4202524,1
33575925,576,486458,4201854,1
32934658,577,485880,4220160,1
33571450,577,488439,4204469,1
33573240,577,489381,4204371,1
33574135,577,487737,4202643,1
33575925,577,486622,4201767,1
32785488,578,489448,4204434,1
32934658,578,485881,4220160,1
33571450,578,488675,4204419,1
33573240,578,489420,4204431,1
33574135,578,487872,4202852,1
33575925,578,486845,4201786,1
32785488,579,489436,4204419,1
32934658,579,485899,4220120,1
33571450,579,488842,4204675,1
33573240,579,489420,4204418,1
33574135,579,487963,4203019,1
33575925,579,486962,4201808,1
32785488,580,489429,4204432,1
32934658,580,485911,4220070,1
33571450,580,489040,4204527,1
33574135,580,488193,4203213,1
33575925,580,486964,4201807,1
32934658,581,485909,4220066,1
33571450,581,489316,4204315,1
33574135,581,488237,4203555,1
34134100,581,489423,4204414,1
32934658,582,485913,4220057,1
33571450,582,489394,4204388,1
33574135,582,488145,4203883,1
33575925,582,486957,4201894,1
